"day","Max_Temp","Av_Temp","Min_Temp","Radiant_exposure","Rainfall"
2022-06-13,27.7357142857143,20.064028529341,14.8,16609.1634546703,0
2022-06-14,26.9666666666667,20.7155628718971,13.5333333333333,12016.1585188561,0
2022-06-15,28.3909090909091,23.1361303590027,18.15,10653.8161754496,0
2022-06-16,30.08,23.3696009605052,17.6,13502.4336288417,0
2022-06-17,27.2583333333333,23.4452807328605,18.7,7419.30601648352,0
2022-06-18,28.12,22.8180517945412,17.94,10807.8647468781,0
2022-06-19,27.4923076923077,22.0603540036353,18.0571428571429,15264.2484034568,0
2022-06-20,27.2777777777778,21.805999700654,16.64,10995.0955148601,1.8
2022-06-21,27.4454545454545,21.5495225943647,17.95,10578.1524729021,2.4
2022-06-22,26.1,22.0528051146384,20,11237.2587321429,0
2022-06-23,27.4222222222222,22.6571685741794,19.75,13055.5235010504,1
2022-06-24,26.8625,22.4084112023242,20,10808.759489011,0.2
2022-06-25,29.0538461538462,22.8441768834511,17.15,14116.9489759872,0.6
2022-06-26,24.85,23.132406544436,21.85,5234.8305497003,0
2022-06-27,26.7083333333333,23.7804763544536,21.95,8829.02570458953,0
2022-06-28,23.3666666666667,22.0883360700602,20.24,3941.44593768731,0
2022-06-29,24.4,22.101056022409,19.9666666666667,3897.27062375125,0
2022-06-30,24.1714285714286,22.4648687423687,21.45,4068.95083029471,12.6
2022-07-01,24.9285714285714,23.0623274185164,21.8,3074.60206052036,42.8
2022-07-02,28.4222222222222,23.5462848230201,20.85,13242.724407328,9.4
2022-07-03,28.03,23.1863247268604,20.2333333333333,13853.1104995152,0
2022-07-04,21.225,18.8022240927796,16.725,3641.65094655345,60.8
2022-07-05,21,17.4575999235035,15.5428571428571,3368.96586038961,14.4
2022-07-06,26.0428571428571,19.1747479808701,14.65,14971.0409471778,0.4
2022-07-07,25.9857142857143,17.9413600712153,12.85,16074.0611627417,0
2022-07-08,27.1083333333333,18.0339145576646,12.38,16014.9135829171,0
2022-07-09,27.6888888888889,19.4943551828606,13.2333333333333,15245.4293475642,0
2022-07-10,26.2454545454545,19.9547034765004,13.8,15437.6811860639,0
2022-07-11,25.2090909090909,17.4829688060478,11.95,16660.9967184066,0
2022-07-12,27.01,18.008049236643,11.3166666666667,15548.9989975025,0
2022-07-13,26.125,18.0134653299916,11.5,16266.1008918581,0
2022-07-14,24.275,17.2530012935782,10.1,17180.1429732767,0
2022-07-15,23.8181818181818,19.2388423102602,10.5625,13143.2877527473,0
2022-07-16,26.27,21.2038486632841,17.55,13663.2519299451,4.6
2022-07-17,26.4769230769231,21.3439020044283,17.8,11999.5058241758,4
2022-07-18,26.9545454545455,21.3652601866732,15.6,12473.7415065082,0
2022-07-19,27.65,19.5419348647806,13.98,17247.7799421828,0
2022-07-20,28.4714285714286,20.8349492612651,14.25,12841.0371263736,0
2022-07-21,29.6909090909091,22.7389983509398,17.6,15756.6948214286,0
2022-07-22,28.3454545454545,21.9806295425589,16.0666666666667,16863.7687707293,0
2022-07-23,28.5,20.4287437810727,13.9833333333333,17710.6169857642,0
2022-07-24,27.7285714285714,19.5604763814441,12.95,14839.2038908591,0
2022-07-25,27.625,21.2955027048974,17.25,13111.2174848901,0
2022-07-26,29.01,22.6410335570862,17.1166666666667,12883.6547229021,0
2022-07-27,28.83,21.5944292695608,15.3333333333333,17470.2447747253,0
2022-07-28,26.7888888888889,21.084871069587,17,16743.3805759388,0
2022-07-29,26.98,21.1056448288554,15.2,17891.4774148352,0
2022-07-30,27.775,22.2267593756303,18.5,15355.7548309191,0
2022-07-31,26.7888888888889,22.5679067660734,19.55,8783.76439285714,0
2022-08-01,25.5166666666667,22.0862681526511,19.7,6112.74329807692,0
2022-08-02,29.5636363636364,23.2600870357712,18.2333333333333,13108.1876849401,0
2022-08-03,29.1416666666667,22.9413537313941,17.5333333333333,16002.6080325924,0
2022-08-04,29.7416666666667,23.2282773575631,18.25,12524.4222568681,0
2022-08-05,30.875,24.2383353767445,18.7833333333333,17780.6953553652,0
