"date","Air.Temp","RH","Dew.Point","Last.Hours.Evaporation","Wind.Direction","Current.Wind.Speed","Peak.Wind.Gust","Vector.Wind.Speed","Vector.Wind.Direction","Solar.Radiation","Rainfall","day"
2022-03-30 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 12:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 13:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 13:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 14:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 14:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 15:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 15:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 16:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 16:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 17:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 17:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 18:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 18:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 19:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 19:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 20:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 20:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 21:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 21:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 22:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 22:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 23:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-30 23:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30
2022-03-31,28.6346385542169,112.727519379845,593.947254901961,27.9476923076923,176.830647985989,0.184054290718039,3.30634081902246,1.81859252823632,145.117839922854,523.95806010929,0,2022-03-31
2022-03-31 00:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 00:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 03:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 03:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 04:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 04:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 05:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 05:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 06:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 06:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 07:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 08:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 08:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 12:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 13:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 13:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 14:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 14:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 15:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 15:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 16:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 16:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 17:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 17:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 18:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 18:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 19:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 19:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 20:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 20:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 21:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 21:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 22:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 22:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 23:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-03-31 23:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31
2022-04-01,28.1932748538012,81.7111856823266,343.459565217391,22.1083333333333,161.473076923077,0.205994397759104,3.71173260572988,2.01247672253259,143.79708249497,521.108005427408,0,2022-04-01
2022-04-01 00:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 00:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 03:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 03:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 04:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 04:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 05:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 05:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 06:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 06:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 07:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 08:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 08:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 12:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 13:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 13:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 14:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 14:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 15:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 15:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 16:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 16:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 17:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 17:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 18:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 18:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 19:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 19:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 20:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 20:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 21:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 21:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 22:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 22:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 23:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-01 23:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01
2022-04-02,28.654854368932,55.5581632653061,3074.25450901804,30.18375,248.80953038674,0.214778092540132,4.23238341968912,2.00491493383743,220.080942622951,351.099330655957,NA,2022-04-02
2022-04-02 00:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02
2022-04-02 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02
2022-04-02 00:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02
2022-04-02 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02
2022-04-02 01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02
2022-04-02 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02
2022-04-02 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02
2022-04-02 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02
2022-04-02 02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02
2022-04-02 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02
2022-04-02 02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02
2022-04-02 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02
2022-04-02 03:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02
